tick,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,qua_x,qua_y,qua_z,qua_w,pwm_1,pwm_2,pwm_3,pwm_4,voltage
1770446051413217,0.00471382774412632,1.0478837490081787,4.980984687805176,0.005508772097527981,0.25967729091644287,0.005829937290400267,-0.003714331891387701,-0.02099086344241976,9.803061485290527,0.0015974627833573094,0.0003567393054550391,-0.00024955147829219067,-0.9999986292859522,769,769,769,769,15.30000114440918
1770446051423118,0.00471382774412632,1.0478837490081787,4.980984687805176,0.005508772097527981,0.25967729091644287,0.005829937290400267,-0.008207479491829872,-0.02091241255402445,9.806120872497559,0.0015974627833573094,0.0003567393054550391,-0.00024955147829219067,-0.9999986292859522,769,769,769,769,15.30000114440918
1770446051433437,0.00471382774412632,1.0478837490081787,4.980984687805176,0.005508772097527981,0.25967729091644287,0.005829937290400267,-0.008207479491829872,-0.02091241255402445,9.806120872497559,0.0015974627833573094,0.0003567393054550391,-0.00024955147829219067,-0.9999986292859522,769,769,769,769,15.30000114440918
1770446051444223,0.00471382774412632,1.0478837490081787,4.980984687805176,0.005508772097527981,0.25967729091644287,0.005829937290400267,-0.008207479491829872,-0.02091241255402445,9.806120872497559,0.0015974627833573094,0.0003567393054550391,-0.00024955147829219067,-0.9999986292859522,769,769,769,769,15.30000114440918
1770446051454001,0.005382250063121319,1.0566070079803467,4.981222629547119,0.005463484674692154,0.2599850594997406,0.005831562913954258,-0.013185100629925728,-0.03263397514819979,9.803360939025879,0.0014045204366324828,0.0005138482053921331,-0.0002546934066427351,-0.9999988492061547,769,769,769,769,15.30000114440918
1770446051463405,0.005382250063121319,1.0566070079803467,4.981222629547119,0.005463484674692154,0.2599850594997406,0.005831562913954258,-0.013185100629925728,-0.03263397514819979,9.803360939025879,0.0014045204366324828,0.0005138482053921331,-0.0002546934066427351,-0.9999988492061547,769,769,769,769,15.30000114440918
1770446051475380,0.005382250063121319,1.0566070079803467,4.981222629547119,0.005463484674692154,0.2599850594997406,0.005831562913954258,0.001013617729768157,-0.03793150559067606,9.810879707336426,0.0014045204366324828,0.0005138482053921331,-0.0002546934066427351,-0.9999988492061547,769,769,769,769,15.30000114440918
1770446051483388,0.006199425086379051,1.067427396774292,4.98142147064209,0.005521581042557955,0.260076642036438,0.005781217943876982,0.001013617729768157,-0.03793150559067606,9.810879707336426,0.0013072582175150651,0.0005777057850300377,-0.0002524174588954578,-0.999998946808148,769,769,769,769,15.30000114440918
1770446051493456,0.006199425086379051,1.067427396774292,4.98142147064209,0.005521581042557955,0.260076642036438,0.005781217943876982,-0.004862180911004543,-0.02496771514415621,9.799734115600586,0.0013072582175150651,0.0005777057850300377,-0.0002524174588954578,-0.999998946808148,770,769,768,770,15.30000114440918
1770446051503321,0.006199425086379051,1.067427396774292,4.98142147064209,0.005521581042557955,0.260076642036438,0.005781217943876982,-0.004862180911004543,-0.02496771514415621,9.799734115600586,0.0013072582175150651,0.0005777057850300377,-0.0002524174588954578,-0.999998946808148,770,769,768,770,15.30000114440918
