Time,Pos_x,Pos_y,Pos_z,Vel_x,Vel_y,Vel_z,Des_x,Des_y,Des_z,Position_Error,Traj_time,Yaw,Battery_Voltage,PWM_0,PWM_1,PWM_2,PWM_3
1770216053.3058238,-0.01630059815943241,-0.00544971926137805,5.307374954223633,0.017722412943840027,0.014965557493269444,0.31399551033973694,0.0,0.0,5.666743389195597,0.35977921145416664,3.420083082,0.0,15.759000778198242,778,779,777,777
1770216053.3257663,-0.016032258048653603,-0.0043437122367322445,5.3177289962768555,0.017535166814923286,0.015392523258924484,0.32245415449142456,0.0,0.0,5.678468437575036,0.36112164936799035,3.4400147110000003,0.0,15.759000778198242,781,781,780,779
1770216053.3460262,-0.016032258048653603,-0.0043437122367322445,5.3177289962768555,0.017535166814923286,0.015392523258924484,0.32245415449142456,0.0,0.0,5.69051040126896,0.3731512790303976,3.460247459,0.0,15.759000778198242,781,781,780,779
1770216053.3660314,-0.015690432861447334,-0.0032294858247041702,5.328437328338623,0.01735801063477993,0.015707042068243027,0.3309789299964905,0.0,0.0,5.702543526493398,0.37444901757100535,3.4802317300000003,0.0,15.759000778198242,781,781,780,779
1770216053.3861697,-0.015690432861447334,-0.0032294858247041702,5.328437328338623,0.01735801063477993,0.015707042068243027,0.3309789299964905,0.0,0.0,5.714804022035771,0.3866986439859049,3.5003602710000004,0.0,15.759000778198242,781,781,780,779
1770216053.4058485,-0.015271876938641071,-0.0021115082781761885,5.339479446411133,0.01736939325928688,0.015904230996966362,0.3397635221481323,0.0,0.0,5.726969429575756,0.3877965648962838,3.520106471,0.0,15.759000778198242,781,781,780,779
1770216053.4257185,-0.014800903387367725,-0.0009786816081032157,5.350827217102051,0.017369411885738373,0.016156191006302834,0.34833040833473206,0.0,0.0,5.739360404306538,0.3888162318088706,3.5399936230000004,0.0,15.699000358581543,779,779,777,778
1770216053.4458742,-0.014800903387367725,-0.0009786816081032157,5.350827217102051,0.017369411885738373,0.016156191006302834,0.34833040833473206,0.0,0.0,5.752058168566185,0.40150504476480314,3.560143971,0.0,15.699000358581543,779,779,777,778
1770216053.4658945,-0.014171680435538292,0.0004335020494181663,5.365421772003174,0.017539899796247482,0.016202207654714584,0.35906291007995605,0.0,0.0,5.764825122453504,0.399654927157596,3.580176727,0.0,15.699000358581543,779,779,777,778
1770216053.4861965,-0.014171680435538292,0.0004335020494181663,5.365421772003174,0.017539899796247482,0.016202207654714584,0.35906291007995605,0.0,0.0,5.777845897851266,0.4126677647114651,3.6003794320000004,0.0,15.699000358581543,779,779,777,778
1770216053.5058575,-0.01369423232972622,0.0015440318966284394,5.37746000289917,0.017719581723213196,0.016121499240398407,0.3677828013896942,0.0,0.0,5.790706197783417,0.4134759166141454,3.620113034,0.0,15.699000358581543,779,779,777,778
1770216053.5258698,-0.01322849839925766,0.0026856870390474796,5.389777660369873,0.01768425479531288,0.016038453206419945,0.3765208125114441,0.0,0.0,5.803868998746839,0.4143112870820652,3.640090464,0.0,15.699000358581543,781,781,780,780
1770216053.5460494,-0.01322849839925766,0.0026856870390474796,5.389777660369873,0.01768425479531288,0.016038453206419945,0.3765208125114441,0.0,0.0,5.81730439599514,0.4277397757505931,3.660257971,0.0,15.699000358581543,781,781,780,780
1770216053.565872,-0.012743407860398293,0.0038083959370851517,5.402397632598877,0.01767255924642086,0.015865400433540344,0.3853195011615753,0.0,0.0,5.830686199406613,0.4284950347223812,3.680126511,0.0,15.699000358581543,781,781,780,780
1770216053.586043,-0.012743407860398293,0.0038083959370851517,5.402397632598877,0.01767255924642086,0.015865400433540344,0.3853195011615753,0.0,0.0,5.8444046477399745,0.442207077914242,3.700274605,0.0,15.699000358581543,781,781,780,780
1770216053.6057696,-0.012232260778546333,0.00488223135471344,5.41533088684082,0.01775507815182209,0.015538865700364113,0.3942033052444458,0.0,0.0,5.858010751489561,0.4428757466289874,3.720043287,0.0,15.699000358581543,781,781,780,780
1770216053.6256716,-0.011758619919419289,0.00588578125461936,5.428672790527344,0.017667053267359734,0.015157654881477356,0.4032309651374817,0.0,0.0,5.871843848908084,0.4433660953993804,3.7399286720000005,0.0,15.699000358581543,782,782,781,781
1770216053.6459804,-0.011758619919419289,0.00588578125461936,5.428672790527344,0.017667053267359734,0.015157654881477356,0.4032309651374817,0.0,0.0,5.88610212309989,0.45761829275188654,3.760206327,0.0,15.699000358581543,782,782,781,781
1770216053.6661167,-0.011213177815079689,0.007040104828774929,5.445792198181152,0.017327772453427315,0.014447186142206192,0.4149021506309509,0.0,0.0,5.900403059202333,0.4548036206882391,3.7803273130000004,0.0,15.699000358581543,782,782,781,781
1770216053.6860988,-0.011213177815079689,0.007040104828774929,5.445792198181152,0.017327772453427315,0.014447186142206192,0.4149021506309509,0.0,0.0,5.914755597376919,0.4691502618756178,3.8003078200000004,0.0,15.699000358581543,782,782,781,781
1770216053.7059155,-0.01081937737762928,0.007971018552780151,5.459843635559082,0.01709863357245922,0.013806710951030254,0.4240182936191559,0.0,0.0,5.9291757856648974,0.4695245075462579,3.8201731220000004,0.0,15.699000358581543,782,782,781,781
1770216053.7257223,-0.01043670903891325,0.008868961594998837,5.474221706390381,0.016929268836975098,0.013202223926782608,0.4333926737308502,0.0,0.0,5.943710309849678,0.46968833512606784,3.839989027,0.0,15.699000358581543,782,782,781,781
1770216053.7457883,-0.01043670903891325,0.008868961594998837,5.474221706390381,0.016929268836975098,0.013202223926782608,0.4333926737308502,0.0,0.0,5.958586778643454,0.484558671983137,3.860061538,0.0,15.699000358581543,781,781,780,781
1770216053.765746,-0.010088838636875153,0.009768649935722351,5.488931655883789,0.01659954898059368,0.012491046451032162,0.4429313838481903,0.0,0.0,5.973544416847865,0.48481619122697656,3.880035272,0.0,15.699000358581543,781,781,780,781
1770216053.7862759,-0.010088838636875153,0.009768649935722351,5.488931655883789,0.01659954898059368,0.012491046451032162,0.4429313838481903,0.0,0.0,5.988920571793934,0.500186092589158,3.900355749,0.0,15.699000358581543,781,781,780,781
1770216053.8061967,-0.00977353285998106,0.010671686381101608,5.503951549530029,0.016139352694153786,0.011852774769067764,0.45244529843330383,0.0,0.0,6.004214771610317,0.5004724749683374,3.920360023,0.0,15.699000358581543,781,781,780,781
1770216053.8261626,-0.00977353285998106,0.010671686381101608,5.503951549530029,0.016139352694153786,0.011852774769067764,0.45244529843330383,0.0,0.0,6.019668774165526,0.5159202095484541,3.9403680600000004,0.0,15.699000358581543,781,781,780,781
1770216053.8460472,-0.00950007513165474,0.011581115424633026,5.519298076629639,0.015854768455028534,0.011375335976481438,0.46198925375938416,0.0,0.0,6.03518752078656,0.5161068612744101,3.9602575090000003,0.0,15.699000358581543,781,781,782,781
1770216053.865777,-0.009200613014400005,0.012686382979154587,5.5389404296875,0.015464414842426777,0.01066913828253746,0.4735928773880005,0.0,0.0,6.050759010865804,0.5120584494296586,3.980015754,0.0,15.699000358581543,781,781,782,781
1770216053.8863695,-0.009200613014400005,0.012686382979154587,5.5389404296875,0.015464414842426777,0.01066913828253746,0.4735928773880005,0.0,0.0,6.067053598243505,0.5283456391371067,4.000483606,0.0,15.699000358581543,781,781,782,781
1770216053.9059644,-0.009001733735203743,0.01353870052844286,5.55502986907959,0.015044438652694225,0.010115671902894974,0.4830561578273773,0.0,0.0,6.082920207924531,0.5281406417499649,4.020214597,0.0,15.699000358581543,781,781,782,781
1770216053.9258285,-0.009001733735203743,0.01353870052844286,5.55502986907959,0.015044438652694225,0.010115671902894974,0.4830561578273773,0.0,0.0,6.099066008688766,0.5442790174378332,4.040095914,0.0,15.699000358581543,781,781,782,781
1770216053.9460166,-0.008864587172865868,0.014424244873225689,5.571435928344727,0.014418973587453365,0.00949562806636095,0.4925960302352905,0.0,0.0,6.115589185267557,0.5444165746610143,4.060241339,0.0,15.699000358581543,781,780,781,781
1770216053.9657197,-0.008787063881754875,0.015278932638466358,5.588104248046875,0.013826029375195503,0.008815002627670765,0.5021252036094666,0.0,0.0,6.131939179580218,0.5441204747389212,4.079980752,0.0,15.699000358581543,781,780,781,781
1770216053.98604,-0.008787063881754875,0.015278932638466358,5.588104248046875,0.013826029375195503,0.008815002627670765,0.5021252036094666,0.0,0.0,6.148871232309763,0.5610439099691994,4.100223544,0.0,15.699000358581543,781,780,781,781
1770216054.0057588,-0.008708521723747253,0.016041718423366547,5.605051517486572,0.013179074972867966,0.008127600885927677,0.5116541385650635,0.0,0.0,6.165613160425628,0.5608587439053802,4.120044412,0.0,15.699000358581543,781,780,781,781
1770216054.0257018,-0.008708521723747253,0.016041718423366547,5.605051517486572,0.013179074972867966,0.008127600885927677,0.5116541385650635,0.0,0.0,6.182628165666873,0.5778650011929939,4.139995059,0.0,15.699000358581543,781,780,781,781
1770216054.0457513,-0.008638288825750351,0.016667935997247696,5.622350215911865,0.012665576301515102,0.007338321302086115,0.5211915373802185,0.0,0.0,6.1998814664748325,0.5778362964552074,4.160030664000001,0.0,15.699000358581543,781,782,782,782
1770216054.0659475,-0.00854897778481245,0.017210979014635086,5.644411563873291,0.012001528404653072,0.006034398451447487,0.5332226753234863,0.0,0.0,6.217411289637094,0.5733218891209378,4.180191634,0.0,15.699000358581543,781,782,782,782
1770216054.0860863,-0.00854897778481245,0.017210979014635086,5.644411563873291,0.012001528404653072,0.006034398451447487,0.5332226753234863,0.0,0.0,6.235043685286509,0.5909446722535758,4.200276269000001,0.0,15.699000358581543,781,782,782,782
1770216054.1060376,-0.008487879298627377,0.017404936254024506,5.662386417388916,0.011582248844206333,0.0048521519638597965,0.5431647300720215,0.0,0.0,6.252734920036507,0.5906660058605432,4.220236714,0.0,15.699000358581543,781,782,782,782
1770216054.1258757,-0.008487879298627377,0.017404936254024506,5.662386417388916,0.011582248844206333,0.0048521519638597965,0.5431647300720215,0.0,0.0,6.270530314529478,0.6084521144102509,4.2401259840000005,0.0,15.699000358581543,781,782,782,782
1770216054.1459355,-0.00844415370374918,0.017362678423523903,5.6807050704956055,0.011126914992928505,0.003578354138880968,0.5531775951385498,0.0,0.0,6.28862584706006,0.6082272905029342,4.260161169,0.0,15.699000358581543,781,781,782,782
1770216054.1657758,-0.008407275192439556,0.017090821638703346,5.6993865966796875,0.010675660334527493,0.002194126835092902,0.5633392333984375,0.0,0.0,6.306723121397131,0.6076351147821443,4.28001156,0.0,15.699000358581543,781,781,782,782
1770216054.1862311,-0.008407275192439556,0.017090821638703346,5.6993865966796875,0.010675660334527493,0.002194126835092902,0.5633392333984375,0.0,0.0,6.325508302179191,0.6264113413389436,4.300423577,0.0,15.699000358581543,781,781,782,782
1770216054.2060256,-0.008326099254190922,0.01660752110183239,5.718466281890869,0.010393946431577206,0.000608870352152735,0.5733636021614075,0.0,0.0,6.343912927562586,0.6257224946155772,4.320235892,0.0,15.699000358581543,781,781,782,782
1770216054.2258139,-0.008326099254190922,0.01660752110183239,5.718466281890869,0.010393946431577206,0.000608870352152735,0.5733636021614075,0.0,0.0,6.362521810688408,0.6443234109208015,4.340085026000001,0.0,15.699000358581543,781,781,782,782
1770216054.2459807,-0.008200752548873425,0.015947313979268074,5.737944602966309,0.010012856684625149,-0.0010786912171170115,0.5841271281242371,0.0,0.0,6.381560697421186,0.6438658604141634,4.360206655000001,0.0,15.699000358581543,782,782,782,784
