tick,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,qua_x,qua_y,qua_z,qua_w,pwm_1,pwm_2,pwm_3,pwm_4,voltage
1770221108085093,1.9574794881045818,0.000721826043445617,5.147915363311768,-0.18668711185455322,-0.006296817678958178,-0.0019372851820662618,0.015863563865423203,-0.0071909325197327045,9.810991287231445,0.0005200025522872605,0.03150889460984852,-9.668487117481233e-05,-0.9995033315651562,767,770,767,771,15.85400104522705
1770221108093827,1.9574794881045818,0.000721826043445617,5.147915363311768,-0.18668711185455322,-0.006296817678958178,-0.0019372851820662618,0.015863563865423203,-0.0071909325197327045,9.810991287231445,0.0005200025522872605,0.03150889460984852,-9.668487117481233e-05,-0.9995033315651562,767,770,767,771,15.85400104522705
1770221108103935,1.9574794881045818,0.000721826043445617,5.147915363311768,-0.18668711185455322,-0.006296817678958178,-0.0019372851820662618,0.02155051939189434,0.004251846112312087,9.803081512451172,0.0005200025522872605,0.03150889460984852,-9.668487117481233e-05,-0.9995033315651562,767,770,767,771,15.85400104522705
1770221108115043,1.9502364806830883,-0.00014500583347398788,5.1480183601379395,-0.20593814551830292,-0.006543686147779226,-0.0024559672456234694,0.02155051939189434,0.004251846112312087,9.803081512451172,0.000531097692136834,0.03052939026627963,-4.24840221546224e-05,-0.9995337275251489,767,770,767,771,15.85400104522705
1770221108123998,1.9502364806830883,-0.00014500583347398788,5.1480183601379395,-0.20593814551830292,-0.006543686147779226,-0.0024559672456234694,0.022278545424342155,0.004660189617426405,9.80990982055664,0.000531097692136834,0.03052939026627963,-4.24840221546224e-05,-0.9995337275251489,767,770,767,771,15.85400104522705
1770221108135193,1.9502364806830883,-0.00014500583347398788,5.1480183601379395,-0.20593814551830292,-0.006543686147779226,-0.0024559672456234694,0.022278545424342155,0.004660189617426405,9.80990982055664,0.000531097692136834,0.03052939026627963,-4.24840221546224e-05,-0.9995337275251489,767,770,767,771,15.85400104522705
1770221108143990,1.9423858486115932,-0.001105165109038353,5.148129940032959,-0.22452227771282196,-0.006882197223603725,-0.0027332541067153215,0.014519927091896534,-0.00594756007194399,9.805136680603027,0.0005403041109778803,0.029786710939555677,-4.362198435872785e-05,-0.9995561304999302,767,770,767,771,15.85400104522705
1770221108154271,1.9423858486115932,-0.001105165109038353,5.148129940032959,-0.22452227771282196,-0.006882197223603725,-0.0027332541067153215,0.014519927091896534,-0.00594756007194399,9.805136680603027,0.0005403041109778803,0.029786710939555677,-4.362198435872785e-05,-0.9995561304999302,767,770,767,771,15.85400104522705
1770221108163917,1.9423858486115932,-0.001105165109038353,5.148129940032959,-0.22452227771282196,-0.006882197223603725,-0.0027332541067153215,0.018573792651295662,-0.00011070597247333312,9.806398391723633,0.0005403041109778803,0.029786710939555677,-4.362198435872785e-05,-0.9995561304999302,767,770,767,771,15.85400104522705
1770221108173935,1.9423858486115932,-0.001105165109038353,5.148129940032959,-0.22452227771282196,-0.006882197223603725,-0.0027332541067153215,0.018573792651295662,-0.00011070597247333312,9.806398391723633,0.0005403041109778803,0.029786710939555677,-4.362198435872785e-05,-0.9995561304999302,767,770,767,771,15.85400104522705
1770221108184060,1.9339609667658806,-0.0021517924033105373,5.148297309875488,-0.24219632148742676,-0.007305072620511055,-0.003147638402879238,0.018073787912726402,-0.0014924055431026141,9.798423767089844,0.0005822784766532137,0.028012649056186032,-1.942969743501183e-05,-0.9996073989657727,768,769,768,769,15.85400104522705
1770221108193798,1.9339609667658806,-0.0021517924033105373,5.148297309875488,-0.24219632148742676,-0.007305072620511055,-0.003147638402879238,0.018073787912726402,-0.0014924055431026141,9.798423767089844,0.0005822784766532137,0.028012649056186032,-1.942969743501183e-05,-0.9996073989657727,768,769,768,769,15.85400104522705
1770221108203812,1.9339609667658806,-0.0021517924033105373,5.148297309875488,-0.24219632148742676,-0.007305072620511055,-0.003147638402879238,0.02244921587407589,-0.002549415454267256,9.794294357299805,0.0005822784766532137,0.028012649056186032,-1.942969743501183e-05,-0.9996073989657727,768,769,768,769,15.85400104522705
1770221108215522,1.922652930021286,-0.0035918683279305696,5.14852237701416,-0.26250097155570984,-0.0077642472460865974,-0.003690325189381838,0.02244921587407589,-0.002549415454267256,9.794294357299805,0.0006297489447355964,0.025808809140436366,-6.499043564706856e-05,-0.9996666967360983,768,769,768,769,15.85400104522705
1770221108223986,1.922652930021286,-0.0035918683279305696,5.14852237701416,-0.26250097155570984,-0.0077642472460865974,-0.003690325189381838,0.02244921587407589,-0.002549415454267256,9.794294357299805,0.0006297489447355964,0.025808809140436366,-6.499043564706856e-05,-0.9996666967360983,768,769,768,769,15.85400104522705
1770221108233892,1.922652930021286,-0.0035918683279305696,5.14852237701416,-0.26250097155570984,-0.0077642472460865974,-0.003690325189381838,0.030989574268460274,0.001982780871914036,9.79275894165039,0.0006297489447355964,0.025808809140436366,-6.499043564706856e-05,-0.9996666967360983,768,769,768,769,15.85400104522705
1770221108244025,1.922652930021286,-0.0035918683279305696,5.14852237701416,-0.26250097155570984,-0.0077642472460865974,-0.003690325189381838,0.030989574268460274,0.001982780871914036,9.79275894165039,0.0006297489447355964,0.025808809140436366,-6.499043564706856e-05,-0.9996666967360983,768,769,768,769,15.85400104522705
1770221108254051,1.913034364581108,-0.004840857349336147,5.148735523223877,-0.27731871604919434,-0.008167674764990807,-0.004079567734152079,0.0277395136654377,0.010374928824604758,9.795743942260742,0.0006657924635675737,0.024585080460957694,-7.000591692528419e-05,-0.9996975170711865,768,769,768,769,15.85400104522705
1770221108265175,1.913034364581108,-0.004840857349336147,5.148735523223877,-0.27731871604919434,-0.008167674764990807,-0.004079567734152079,0.0277395136654377,0.010374928824604758,9.795743942260742,0.0006657924635675737,0.024585080460957694,-7.000591692528419e-05,-0.9996975170711865,768,769,768,769,15.85400104522705
1770221108274034,1.913034364581108,-0.004840857349336147,5.148735523223877,-0.27731871604919434,-0.008167674764990807,-0.004079567734152079,0.03022698312997818,-0.0012147857341903371,9.796875,0.0006657924635675737,0.024585080460957694,-7.000591692528419e-05,-0.9996975170711865,768,769,768,769,15.85400104522705
