tick,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,qua_x,qua_y,qua_z,qua_w,pwm_1,pwm_2,pwm_3,pwm_4,voltage
1770446040449426,-0.01097214687615633,2.0013619360979646,5.1444549560546875,0.004664620850235224,-0.04020267724990845,-0.003641728311777115,0.003157056635245681,0.016182016581298125,9.823749542236328,-0.02238995123833819,-0.0011490712478016245,-0.00010195322520625934,-0.9997486480732806,773,767,767,773,15.515000343322754
1770446040457453,-0.01097214687615633,2.0013619360979646,5.1444549560546875,0.004664620850235224,-0.04020267724990845,-0.003641728311777115,0.003157056635245681,0.016182016581298125,9.823749542236328,-0.02238995123833819,-0.0011490712478016245,-0.00010195322520625934,-0.9997486480732806,773,767,767,773,15.515000343322754
1770446040467881,-0.0102815181016922,2.000327008543536,5.144414901733398,0.005954302381724119,-0.055525604635477066,-0.0030884582083672285,0.01306553091853857,0.01970455422997595,9.83944320678711,-0.02494848057095511,-0.001136516051391664,-0.00011855907855142254,-0.9996880851506686,773,767,767,773,15.515000343322754
1770446040477424,-0.0102815181016922,2.000327008543536,5.144414901733398,0.005954302381724119,-0.055525604635477066,-0.0030884582083672285,0.01306553091853857,0.01970455422997595,9.83944320678711,-0.02494848057095511,-0.001136516051391664,-0.00011855907855142254,-0.9996880851506686,773,767,767,773,15.515000343322754
1770446040487179,-0.0102815181016922,2.000327008543536,5.144414901733398,0.005954302381724119,-0.055525604635477066,-0.0030884582083672285,-0.0030390170868486166,0.005186052527279866,9.829012870788574,-0.02494848057095511,-0.001136516051391664,-0.00011855907855142254,-0.9996880851506686,773,767,767,773,15.515000343322754
1770446040497596,-0.009477067738771439,1.9986678917193785,5.144343852996826,0.007206186652183533,-0.0732123851776123,-0.0026729642413556576,-0.0030390170868486166,0.005186052527279866,9.829012870788574,-0.029344537953484236,-0.001099665234325447,-0.00016070592694567197,-0.9995687385078997,773,767,767,773,15.515000343322754
1770446040507478,-0.009477067738771439,1.9986678917193785,5.144343852996826,0.007206186652183533,-0.0732123851776123,-0.0026729642413556576,-0.0032327480148524046,0.006413134746254694,9.833888053894043,-0.029344537953484236,-0.001099665234325447,-0.00016070592694567197,-0.9995687385078997,773,767,767,773,15.515000343322754
1770446040517990,-0.009477067738771439,1.9986678917193785,5.144343852996826,0.007206186652183533,-0.0732123851776123,-0.0026729642413556576,-0.0032327480148524046,0.006413134746254694,9.833888053894043,-0.029344537953484236,-0.001099665234325447,-0.00016070592694567197,-0.9995687385078997,773,767,767,773,15.515000343322754
1770446040527178,-0.009477067738771439,1.9986678917193785,5.144343852996826,0.007206186652183533,-0.0732123851776123,-0.0026729642413556576,0.0053671132773160934,0.00886279903352381,9.828938484191895,-0.029344537953484236,-0.001099665234325447,-0.00016070592694567197,-0.9995687385078997,773,767,767,773,15.515000343322754
1770446040537232,-0.008590992540121078,1.9962880143430084,5.144291400909424,0.008653325028717518,-0.09262269735336304,-0.0024604368954896927,0.0053671132773160934,0.00886279903352381,9.828938484191895,-0.03269821545528717,-0.0010274558800965527,-0.00018679483389064848,-0.9994647248143098,774,767,767,773,15.515000343322754
1770446040548174,-0.008590992540121078,1.9962880143430084,5.144291400909424,0.008653325028717518,-0.09262269735336304,-0.0024604368954896927,0.0037455379497259855,0.013286279514433156,9.822771072387695,-0.03269821545528717,-0.0010274558800965527,-0.00018679483389064848,-0.9994647248143098,774,767,767,773,15.515000343322754
1770446040557162,-0.008590992540121078,1.9962880143430084,5.144291400909424,0.008653325028717518,-0.09262269735336304,-0.0024604368954896927,0.0037455379497259855,0.013286279514433156,9.822771072387695,-0.03269821545528717,-0.0010274558800965527,-0.00018679483389064848,-0.9994647248143098,774,767,767,773,15.515000343322754
1770446040567177,-0.007608947344124317,1.9931187173351645,5.144258499145508,0.00988298375159502,-0.11336129158735275,-0.0023655795957893133,-0.0016923327930271626,0.019239798188210738,9.830920219421387,-0.03396998297864694,-0.000975666571261568,-0.00020238915730997448,-0.9994223568490956,774,767,767,773,15.515000343322754
1770446040577690,-0.007608947344124317,1.9931187173351645,5.144258499145508,0.00988298375159502,-0.11336129158735275,-0.0023655795957893133,-0.0016923327930271626,0.019239798188210738,9.830920219421387,-0.03396998297864694,-0.000975666571261568,-0.00020238915730997448,-0.9994223568490956,774,767,767,773,15.515000343322754
1770446040588262,-0.007608947344124317,1.9931187173351645,5.144258499145508,0.00988298375159502,-0.11336129158735275,-0.0023655795957893133,-0.0015987956430763006,0.011275719851256623,9.839409828186035,-0.03396998297864694,-0.000975666571261568,-0.00020238915730997448,-0.9994223568490956,774,767,767,773,15.515000343322754
1770446040598760,-0.007608947344124317,1.9931187173351645,5.144258499145508,0.00988298375159502,-0.11336129158735275,-0.0023655795957893133,-0.0015987956430763006,0.011275719851256623,9.839409828186035,-0.03396998297864694,-0.000975666571261568,-0.00020238915730997448,-0.9994223568490956,774,767,767,773,15.515000343322754
1770446040607118,-0.006570157594978809,1.9891330301761627,5.144224166870117,0.011029882356524467,-0.13515694439411163,-0.0022587417624890804,-0.0031465040519833565,0.013297217898072016,9.829793930053711,-0.03575510810232222,-0.000824932311585048,-0.00022767726136348502,-0.9993602152849277,774,767,767,773,15.515000343322754
1770446040617208,-0.006570157594978809,1.9891330301761627,5.144224166870117,0.011029882356524467,-0.13515694439411163,-0.0022587417624890804,-0.0031465040519833565,0.013297217898072016,9.829793930053711,-0.03575510810232222,-0.000824932311585048,-0.00022767726136348502,-0.9993602152849277,774,767,767,773,15.515000343322754
1770446040627303,-0.006570157594978809,1.9891330301761627,5.144224166870117,0.011029882356524467,-0.13515694439411163,-0.0022587417624890804,0.0014693653210997581,0.021530218422414076,9.832862854003906,-0.03575510810232222,-0.000824932311585048,-0.00022767726136348502,-0.9993602152849277,774,767,767,773,15.515000343322754
1770446040637176,-0.005221932660788298,1.9828868675976992,5.144204616546631,0.012437243945896626,-0.16318868100643158,-0.0024025205057114363,0.0014693653210997581,0.021530218422414076,9.832862854003906,-0.0365476386290385,-0.0006275283379790793,-0.00026514580675709055,-0.9993316796822402,772,768,767,772,15.515000343322754
1770446040648390,-0.005221932660788298,1.9828868675976992,5.144204616546631,0.012437243945896626,-0.16318868100643158,-0.0024025205057114363,0.0014693653210997581,0.021530218422414076,9.832862854003906,-0.0365476386290385,-0.0006275283379790793,-0.00026514580675709055,-0.9993316796822402,772,768,767,772,15.515000343322754
