tick,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,qua_x,qua_y,qua_z,qua_w,pwm_1,pwm_2,pwm_3,pwm_4,voltage
1770221105856219,-2.012378037907183,0.0334656722843647,5.003267288208008,0.004761289805173874,-0.013794666156172752,-0.01288711279630661,0.0029235053807497025,-0.005043786484746922,9.819979667663574,-0.0006641899044638532,-0.0002458460594143304,0.00030168713370474706,-0.9999997036981356,770,769,769,770,15.956000328063965
1770221105864679,-2.012378037907183,0.0334656722843647,5.003267288208008,0.004761289805173874,-0.013794666156172752,-0.01288711279630661,0.0029235053807497025,-0.005043786484746922,9.819979667663574,-0.0006641899044638532,-0.0002458460594143304,0.00030168713370474706,-0.9999997036981356,770,769,769,770,15.956000328063965
1770221105874352,-2.012378037907183,0.0334656722843647,5.003267288208008,0.004761289805173874,-0.013794666156172752,-0.01288711279630661,0.0029235053807497025,-0.005043786484746922,9.819979667663574,-0.0006641899044638532,-0.0002458460594143304,0.00030168713370474706,-0.9999997036981356,770,769,769,770,15.956000328063965
1770221105883927,-2.012378037907183,0.0334656722843647,5.003267288208008,0.004761289805173874,-0.013794666156172752,-0.01288711279630661,-0.005561734549701214,0.0037060687318456287,9.825348854064941,-0.0006641899044638532,-0.0002458460594143304,0.00030168713370474706,-0.9999997036981356,770,769,769,770,15.956000328063965
1770221105893139,-2.0126148127019405,0.033617280423641205,5.002780914306641,0.004452976398169994,-0.013890941627323627,-0.011850716546177864,-0.005561734549701214,0.0037060687318456287,9.825348854064941,-0.0008216425145051331,-0.00030786304900742156,0.00032731239797086103,-0.9999995614951616,770,769,769,770,15.956000328063965
1770221105903022,-2.0126148127019405,0.033617280423641205,5.002780914306641,0.004452976398169994,-0.013890941627323627,-0.011850716546177864,-0.01581595093011856,-0.0009660073555993824,9.905388832092285,-0.0008216425145051331,-0.00030786304900742156,0.00032731239797086103,-0.9999995614951616,770,769,769,770,15.956000328063965
1770221105913431,-2.0126148127019405,0.033617280423641205,5.002780914306641,0.004452976398169994,-0.013890941627323627,-0.011850716546177864,-0.01581595093011856,-0.0009660073555993824,9.905388832092285,-0.0008216425145051331,-0.00030786304900742156,0.00032731239797086103,-0.9999995614951616,770,769,769,770,15.956000328063965
1770221105922963,-2.0128551004454494,0.033705856651067734,5.002331733703613,0.004730254411697388,-0.014127752743661404,-0.00915555190294981,-0.01406597439199686,-0.0019345310283812693,9.886726379394531,-0.0009539859118375314,-0.002623450700261889,0.00034859657696140965,-0.9999960429410356,770,769,769,770,15.956000328063965
1770221105933024,-2.0128551004454494,0.033705856651067734,5.002331733703613,0.004730254411697388,-0.014127752743661404,-0.00915555190294981,-0.01406597439199686,-0.0019345310283812693,9.886726379394531,-0.0009539859118375314,-0.002623450700261889,0.00034859657696140965,-0.9999960429410356,770,769,769,770,15.956000328063965
1770221105943030,-2.0128551004454494,0.033705856651067734,5.002331733703613,0.004730254411697388,-0.014127752743661404,-0.00915555190294981,-0.013374392874538898,0.0009180352790293274,9.878262519836426,-0.0009539859118375314,-0.002623450700261889,0.00034859657696140965,-0.9999960429410356,770,769,769,770,15.956000328063965
1770221105953092,-2.0128551004454494,0.033705856651067734,5.002331733703613,0.004730254411697388,-0.014127752743661404,-0.00915555190294981,-0.013374392874538898,0.0009180352790293274,9.878262519836426,-0.0009539859118375314,-0.002623450700261889,0.00034859657696140965,-0.9999960429410356,770,769,769,770,15.956000328063965
1770221105963420,-2.0130793005228043,0.033738791942596436,5.00191593170166,0.00770910969004035,-0.014461335726082325,-0.006879869382828474,-0.0070939697325229645,-0.0008951084455463149,9.848788261413574,-0.001016305849202473,-0.00537390225129488,0.0003597233371408468,-0.9999849793352573,770,768,770,768,15.956000328063965
1770221105973185,-2.0130793005228043,0.033738791942596436,5.00191593170166,0.00770910969004035,-0.014461335726082325,-0.006879869382828474,-0.0070939697325229645,-0.0008951084455463149,9.848788261413574,-0.001016305849202473,-0.00537390225129488,0.0003597233371408468,-0.9999849793352573,770,768,770,768,15.956000328063965
1770221105983156,-2.0130793005228043,0.033738791942596436,5.00191593170166,0.00770910969004035,-0.014461335726082325,-0.006879869382828474,-0.00951551366597414,0.005679951049388659,9.829085350036621,-0.001016305849202473,-0.00537390225129488,0.0003597233371408468,-0.9999849793352573,770,768,770,768,15.956000328063965
1770221105993207,-2.013204121030867,0.03374037519097328,5.001552104949951,0.013825397938489914,-0.014765768311917782,-0.006142561789602041,-0.00951551366597414,0.005679951049388659,9.829085350036621,-0.0011352395334142409,-0.011497044307331736,0.00038307270951233856,-0.9999331889974931,770,768,770,768,15.956000328063965
1770221106003258,-2.013204121030867,0.03374037519097328,5.001552104949951,0.013825397938489914,-0.014765768311917782,-0.006142561789602041,-0.0140456547960639,0.004707378335298311,9.823087692260742,-0.0011352395334142409,-0.011497044307331736,0.00038307270951233856,-0.9999331889974931,770,768,770,768,15.956000328063965
1770221106013383,-2.013204121030867,0.03374037519097328,5.001552104949951,0.013825397938489914,-0.014765768311917782,-0.006142561789602041,-0.0140456547960639,0.004707378335298311,9.823087692260742,-0.0011352395334142409,-0.011497044307331736,0.00038307270951233856,-0.9999331889974931,770,768,770,768,15.956000328063965
1770221106022914,-2.013204121030867,0.03374037519097328,5.001552104949951,0.013825397938489914,-0.014765768311917782,-0.006142561789602041,-0.00863243080675602,-0.007169540040193786,9.818982124328613,-0.0011352395334142409,-0.011497044307331736,0.00038307270951233856,-0.9999331889974931,770,768,770,768,15.956000328063965
1770221106032994,-2.0131152030080557,0.03376583009958267,5.001222133636475,0.022750424221158028,-0.015168549492955208,-0.00581307802349329,-0.00863243080675602,-0.007169540040193786,9.818982124328613,-0.0012266168314527845,-0.017477456131054763,0.0004048204723838939,-0.9998464232364492,770,768,770,768,15.956000328063965
1770221106042982,-2.0131152030080557,0.03376583009958267,5.001222133636475,0.022750424221158028,-0.015168549492955208,-0.00581307802349329,-0.01647084951400757,-0.0029731718823301687,9.818299293518066,-0.0012266168314527845,-0.017477456131054763,0.0004048204723838939,-0.9998464232364492,770,768,770,768,15.956000328063965
1770221106053014,-2.0131152030080557,0.03376583009958267,5.001222133636475,0.022750424221158028,-0.015168549492955208,-0.00581307802349329,-0.01647084951400757,-0.0029731718823301687,9.818299293518066,-0.0012266168314527845,-0.017477456131054763,0.0004048204723838939,-0.9998464232364492,770,768,770,768,15.956000328063965
